market,ticker,year,n,market_sessions,density,liveness,median_px,solo_market,edge_year
EG,CLHO,2024,242,242,1.0,1.0,6.8149999999999995,False,False
EG,CLHO,2025,242,243,0.9958847736625515,1.0,8.34,False,False
EG,CLHO,2026,152,152,1.0,0.993421052631579,13.455,False,True
EG,COMI,2011,207,207,1.0,1.0,5.29,False,True
EG,COMI,2012,245,245,1.0,1.0,5.24,False,False
EG,COMI,2013,243,243,1.0,1.0,6.89,False,False
EG,COMI,2014,244,244,1.0,1.0,11.04,False,False
EG,COMI,2015,244,244,1.0,1.0,15.76,False,False
EG,COMI,2016,245,245,1.0,1.0,15.84,False,False
EG,COMI,2017,244,244,1.0,1.0,28.04,False,False
EG,COMI,2018,243,243,1.0,1.0,29.94,False,False
EG,COMI,2019,243,243,1.0,1.0,33.54,False,False
EG,COMI,2020,242,243,0.9958847736625515,1.0,29.685000000000002,False,False
EG,COMI,2021,244,244,1.0,1.0,27.455,False,False
EG,COMI,2022,244,244,1.0,1.0,25.92,False,False
EG,COMI,2023,242,242,1.0,1.0,48.18,False,False
EG,COMI,2024,242,242,1.0,1.0,73.545,False,False
EG,COMI,2025,242,243,0.9958847736625515,1.0,77.22999999999999,False,False
EG,COMI,2026,134,152,0.881578947368421,0.9925373134328358,132.985,False,True
EG,DSCW,2012,1,245,0.004081632653061225,0.0,0.256,False,True
EG,DSCW,2013,9,243,0.037037037037037035,0.0,0.256,False,False
EG,DSCW,2014,6,244,0.02459016393442623,0.0,0.256,False,False
EG,DSCW,2015,4,244,0.01639344262295082,0.0,0.2685,False,False
EG,DSCW,2016,1,245,0.004081632653061225,0.0,0.281,False,False
EG,DSCW,2017,39,244,0.1598360655737705,0.8461538461538461,0.934,False,False
EG,DSCW,2018,158,243,0.6502057613168725,0.6645569620253164,0.963,False,False
EG,DSCW,2019,243,243,1.0,1.0,0.366,False,False
EG,DSCW,2020,243,243,1.0,0.9958847736625515,0.578,False,False
EG,DSCW,2021,243,244,0.9959016393442623,0.9917695473251029,0.504,False,False
EG,DSCW,2022,244,244,1.0,1.0,0.23,False,False
EG,DSCW,2023,242,242,1.0,1.0,0.3485,False,False
EG,DSCW,2024,242,242,1.0,1.0,0.951,False,False
EG,DSCW,2025,242,243,0.9958847736625515,1.0,1.75,False,False
EG,DSCW,2026,152,152,1.0,0.993421052631579,1.8,False,True
EG,EFID,2015,174,244,0.7131147540983607,0.8908045977011494,8.0,False,True
EG,EFID,2016,235,245,0.9591836734693877,0.9702127659574468,7.25,False,False
EG,EFID,2017,211,244,0.8647540983606558,0.8056872037914692,8.25,False,False
EG,EFID,2018,154,243,0.6337448559670782,0.6168831168831169,8.89,False,False
EG,EFID,2019,186,243,0.7654320987654321,0.5752688172043011,8.69,False,False
EG,EFID,2020,230,243,0.9465020576131687,0.9173913043478261,4.78,False,False
EG,EFID,2021,244,244,1.0,0.9959016393442623,3.975,False,False
EG,EFID,2022,244,244,1.0,0.9877049180327869,4.08,False,False
EG,EFID,2023,242,242,1.0,1.0,9.265,False,False
EG,EFID,2024,242,242,1.0,1.0,14.73,False,False
EG,EFID,2025,242,243,0.9958847736625515,1.0,14.33,False,False
EG,EFID,2026,152,152,1.0,0.993421052631579,28.33,False,True
EG,EFIH,2021,59,244,0.24180327868852458,0.864406779661017,14.84,False,True
EG,EFIH,2022,244,244,1.0,1.0,13.55,False,False
EG,EFIH,2023,242,242,1.0,1.0,14.18,False,False
EG,EFIH,2024,242,242,1.0,1.0,20.355,False,False
EG,EFIH,2025,242,243,0.9958847736625515,1.0,16.04,False,False
EG,EFIH,2026,152,152,1.0,0.993421052631579,21.505000000000003,False,True
EG,EGAL,2011,205,207,0.9903381642512077,0.975609756097561,8.99,False,True
EG,EGAL,2012,204,245,0.8326530612244898,0.803921568627451,6.795,False,False
EG,EGAL,2013,211,243,0.8683127572016461,0.8341232227488151,4.94,False,False
EG,EGAL,2014,227,244,0.930327868852459,0.8898678414096917,5.28,False,False
EG,EGAL,2015,171,244,0.7008196721311475,0.6257309941520468,4.35,False,False
EG,EGAL,2016,182,245,0.7428571428571429,0.7527472527472527,3.45,False,False
EG,EGAL,2017,242,244,0.9918032786885246,0.9586776859504132,15.925,False,False
EG,EGAL,2018,243,243,1.0,1.0,36.09,False,False
EG,EGAL,2019,243,243,1.0,1.0,14.24,False,False
EG,EGAL,2020,243,243,1.0,0.9958847736625515,11.44,False,False
EG,EGAL,2021,244,244,1.0,1.0,17.28,False,False
EG,EGAL,2022,244,244,1.0,1.0,21.259999999999998,False,False
EG,EGAL,2023,242,242,1.0,1.0,43.405,False,False
EG,EGAL,2024,242,242,1.0,1.0,108.47,False,False
EG,EGAL,2025,243,243,1.0,0.9958847736625515,162.0,False,False
EG,EGAL,2026,152,152,1.0,0.993421052631579,297.99,False,True
EG,EGCH,2011,207,207,1.0,0.9227053140096618,11.71,False,True
EG,EGCH,2012,244,245,0.9959183673469387,1.0,5.375,False,False
EG,EGCH,2013,243,243,1.0,1.0,5.91,False,False
EG,EGCH,2014,244,244,1.0,1.0,6.5649999999999995,False,False
EG,EGCH,2015,244,244,1.0,1.0,3.11,False,False
EG,EGCH,2016,245,245,1.0,1.0,2.96,False,False
EG,EGCH,2017,244,244,1.0,0.9918032786885246,4.62,False,False
EG,EGCH,2018,243,243,1.0,1.0,5.57,False,False
EG,EGCH,2019,243,243,1.0,1.0,5.14,False,False
EG,EGCH,2020,243,243,1.0,1.0,3.63,False,False
EG,EGCH,2021,244,244,1.0,1.0,3.07,False,False
EG,EGCH,2022,244,244,1.0,1.0,3.01,False,False
EG,EGCH,2023,242,242,1.0,1.0,6.545,False,False
EG,EGCH,2024,242,242,1.0,1.0,8.28,False,False
EG,EGCH,2025,243,243,1.0,0.9958847736625515,8.86,False,False
EG,EGCH,2026,141,152,0.9276315789473685,0.9929078014184397,12.42,False,True
EG,ELEC,2011,207,207,1.0,1.0,0.163,False,True
EG,ELEC,2012,245,245,1.0,1.0,0.151,False,False
EG,ELEC,2013,243,243,1.0,1.0,0.129,False,False
EG,ELEC,2014,243,244,0.9959016393442623,1.0,0.272,False,False
EG,ELEC,2015,244,244,1.0,1.0,0.172,False,False
EG,ELEC,2016,245,245,1.0,0.9959183673469387,0.16,False,False
EG,ELEC,2017,244,244,1.0,1.0,0.15,False,False
EG,ELEC,2018,243,243,1.0,0.9958847736625515,0.18,False,False
EG,ELEC,2019,242,243,0.9958847736625515,0.9958677685950413,0.275,False,False
EG,ELEC,2020,239,243,0.9835390946502057,0.99581589958159,0.285,False,False
EG,ELEC,2021,244,244,1.0,1.0,0.42,False,False
EG,ELEC,2022,244,244,1.0,1.0,0.35,False,False
EG,ELEC,2023,242,242,1.0,1.0,0.6605000000000001,False,False
EG,ELEC,2024,242,242,1.0,1.0,2.84,False,False
EG,ELEC,2025,242,243,0.9958847736625515,1.0,2.75,False,False
EG,ELEC,2026,140,152,0.9210526315789473,0.9928571428571429,2.1550000000000002,False,True
EG,EMFD,2015,120,244,0.4918032786885246,1.0,2.745,False,True
EG,EMFD,2016,245,245,1.0,1.0,2.42,False,False
EG,EMFD,2017,244,244,1.0,1.0,2.75,False,False
EG,EMFD,2018,243,243,1.0,1.0,4.08,False,False
EG,EMFD,2019,243,243,1.0,1.0,3.15,False,False
EG,EMFD,2020,243,243,1.0,1.0,2.46,False,False
EG,EMFD,2021,244,244,1.0,1.0,2.41,False,False
EG,EMFD,2022,244,244,1.0,1.0,2.66,False,False
EG,EMFD,2023,242,242,1.0,1.0,3.08,False,False
EG,EMFD,2024,242,242,1.0,1.0,6.8100000000000005,False,False
EG,EMFD,2025,242,243,0.9958847736625515,1.0,8.8,False,False
EG,EMFD,2026,134,152,0.881578947368421,0.9925373134328358,9.69,False,True
EG,ETEL,2011,207,207,1.0,0.9951690821256038,15.17,False,True
EG,ETEL,2012,245,245,1.0,1.0,13.57,False,False
EG,ETEL,2013,243,243,1.0,1.0,13.55,False,False
EG,ETEL,2014,244,244,1.0,1.0,14.36,False,False
EG,ETEL,2015,244,244,1.0,1.0,8.07,False,False
EG,ETEL,2016,245,245,1.0,1.0,8.63,False,False
EG,ETEL,2017,244,244,1.0,1.0,11.855,False,False
EG,ETEL,2018,243,243,1.0,1.0,13.03,False,False
EG,ETEL,2019,243,243,1.0,1.0,13.5,False,False
EG,ETEL,2020,243,243,1.0,0.9917695473251029,12.19,False,False
EG,ETEL,2021,244,244,1.0,1.0,13.29,False,False
EG,ETEL,2022,244,244,1.0,1.0,16.9,False,False
EG,ETEL,2023,242,242,1.0,1.0,26.29,False,False
EG,ETEL,2024,242,242,1.0,1.0,33.755,False,False
EG,ETEL,2025,242,243,0.9958847736625515,1.0,38.275,False,False
EG,ETEL,2026,152,152,1.0,0.993421052631579,93.86,False,True
EG,FWRY,2019,100,243,0.411522633744856,0.98,1.99,False,True
EG,FWRY,2020,243,243,1.0,0.9876543209876543,3.83,False,False
EG,FWRY,2021,244,244,1.0,1.0,9.65,False,False
EG,FWRY,2022,244,244,1.0,1.0,4.359999999999999,False,False
EG,FWRY,2023,242,242,1.0,1.0,5.6,False,False
EG,FWRY,2024,242,242,1.0,1.0,7.154999999999999,False,False
EG,FWRY,2025,242,243,0.9958847736625515,1.0,12.515,False,False
EG,FWRY,2026,152,152,1.0,0.993421052631579,18.905,False,True
EG,GBCO,2011,203,207,0.9806763285024155,0.9605911330049262,4.31,False,True
EG,GBCO,2012,227,245,0.926530612244898,0.8325991189427313,3.35,False,False
EG,GBCO,2013,190,243,0.7818930041152263,0.5526315789473685,4.22,False,False
EG,GBCO,2014,196,244,0.8032786885245902,0.6071428571428571,4.975,False,False
EG,GBCO,2015,240,244,0.9836065573770492,0.975,4.1899999999999995,False,False
EG,GBCO,2016,245,245,1.0,1.0,2.4,False,False
EG,GBCO,2017,244,244,1.0,1.0,2.7649999999999997,False,False
EG,GBCO,2018,243,243,1.0,0.9958847736625515,5.44,False,False
EG,GBCO,2019,241,243,0.9917695473251029,0.995850622406639,4.17,False,False
EG,GBCO,2020,243,243,1.0,1.0,2.57,False,False
EG,GBCO,2021,244,244,1.0,1.0,3.85,False,False
EG,GBCO,2022,244,244,1.0,1.0,3.94,False,False
EG,GBCO,2023,242,242,1.0,1.0,5.87,False,False
EG,GBCO,2024,242,242,1.0,1.0,13.559999999999999,False,False
EG,GBCO,2025,242,243,0.9958847736625515,1.0,22.86,False,False
EG,GBCO,2026,152,152,1.0,0.993421052631579,28.525,False,True
EG,HELI,2011,205,207,0.9903381642512077,0.9317073170731708,0.49,False,True
EG,HELI,2012,245,245,1.0,0.9469387755102041,0.44,False,False
EG,HELI,2013,243,243,1.0,0.9218106995884774,0.61,False,False
EG,HELI,2014,244,244,1.0,0.9959016393442623,1.185,False,False
EG,HELI,2015,244,244,1.0,0.9959016393442623,1.57,False,False
EG,HELI,2016,245,245,1.0,1.0,1.42,False,False
EG,HELI,2017,244,244,1.0,1.0,3.1,False,False
EG,HELI,2018,243,243,1.0,1.0,3.32,False,False
EG,HELI,2019,242,243,0.9958847736625515,1.0,2.625,False,False
EG,HELI,2020,243,243,1.0,1.0,2.0,False,False
EG,HELI,2021,244,244,1.0,1.0,1.63,False,False
EG,HELI,2022,244,244,1.0,1.0,1.92,False,False
EG,HELI,2023,242,242,1.0,1.0,3.565,False,False
EG,HELI,2024,242,242,1.0,1.0,3.33,False,False
EG,HELI,2025,242,243,0.9958847736625515,1.0,3.385,False,False
EG,HELI,2026,152,152,1.0,0.993421052631579,6.065,False,True
EG,HRHO,2011,207,207,1.0,0.9903381642512077,4.72,False,True
EG,HRHO,2012,244,245,0.9959183673469387,1.0,3.65,False,False
EG,HRHO,2013,243,243,1.0,1.0,3.15,False,False
EG,HRHO,2014,244,244,1.0,0.9918032786885246,5.9350000000000005,False,False
EG,HRHO,2015,244,244,1.0,1.0,5.3100000000000005,False,False
EG,HRHO,2016,245,245,1.0,1.0,5.24,False,False
EG,HRHO,2017,244,244,1.0,1.0,10.52,False,False
EG,HRHO,2018,243,243,1.0,1.0,9.74,False,False
EG,HRHO,2019,243,243,1.0,1.0,9.48,False,False
EG,HRHO,2020,243,243,1.0,0.9958847736625515,7.56,False,False
EG,HRHO,2021,244,244,1.0,1.0,8.114999999999998,False,False
EG,HRHO,2022,244,244,1.0,1.0,10.265,False,False
EG,HRHO,2023,242,242,1.0,1.0,15.645,False,False
EG,HRHO,2024,242,242,1.0,1.0,20.119999999999997,False,False
EG,HRHO,2025,242,243,0.9958847736625515,1.0,26.189999999999998,False,False
EG,HRHO,2026,152,152,1.0,0.993421052631579,26.82,False,True
EG,ISPH,2017,14,244,0.05737704918032787,1.0,5.183,False,True
EG,ISPH,2018,243,243,1.0,1.0,6.617,False,False
EG,ISPH,2019,243,243,1.0,0.9917695473251029,7.422,False,False
EG,ISPH,2020,243,243,1.0,1.0,5.729,False,False
EG,ISPH,2021,244,244,1.0,1.0,3.3455000000000004,False,False
EG,ISPH,2022,244,244,1.0,1.0,1.966,False,False
EG,ISPH,2023,242,242,1.0,1.0,2.1,False,False
EG,ISPH,2024,242,242,1.0,1.0,3.33,False,False
EG,ISPH,2025,243,243,1.0,0.9958847736625515,9.67,False,False
EG,ISPH,2026,152,152,1.0,0.993421052631579,11.45,False,True
EG,JUFO,2011,206,207,0.9951690821256038,0.9854368932038835,2.5549999999999997,False,True
EG,JUFO,2012,240,245,0.9795918367346939,0.9583333333333334,2.26,False,False
EG,JUFO,2013,243,243,1.0,0.9670781893004116,4.67,False,False
EG,JUFO,2014,244,244,1.0,0.9836065573770492,6.23,False,False
EG,JUFO,2015,236,244,0.9672131147540983,0.9194915254237288,5.555,False,False
EG,JUFO,2016,238,245,0.9714285714285714,0.9285714285714286,4.275,False,False
EG,JUFO,2017,244,244,1.0,0.9877049180327869,5.195,False,False
EG,JUFO,2018,236,243,0.9711934156378601,0.8813559322033898,7.36,False,False
EG,JUFO,2019,216,243,0.8888888888888888,0.8564814814814815,6.42,False,False
EG,JUFO,2020,239,243,0.9835390946502057,0.9790794979079498,4.52,False,False
EG,JUFO,2021,243,244,0.9959016393442623,0.9711934156378601,3.64,False,False
EG,JUFO,2022,244,244,1.0,1.0,4.62,False,False
EG,JUFO,2023,242,242,1.0,1.0,8.17,False,False
EG,JUFO,2024,242,242,1.0,1.0,13.43,False,False
EG,JUFO,2025,242,243,0.9958847736625515,1.0,19.03,False,False
EG,JUFO,2026,152,152,1.0,0.993421052631579,23.03,False,True
EG,KABO,2011,206,207,0.9951690821256038,0.9951456310679612,0.756,False,True
EG,KABO,2012,245,245,1.0,1.0,0.618,False,False
EG,KABO,2013,227,243,0.934156378600823,0.973568281938326,0.618,False,False
EG,KABO,2014,244,244,1.0,1.0,0.996,False,False
EG,KABO,2015,244,244,1.0,0.9918032786885246,0.664,False,False
EG,KABO,2016,245,245,1.0,0.9959183673469387,0.849,False,False
EG,KABO,2017,244,244,1.0,0.9795081967213115,0.8995,False,False
EG,KABO,2018,243,243,1.0,1.0,1.577,False,False
EG,KABO,2019,243,243,1.0,0.9958847736625515,0.867,False,False
EG,KABO,2020,243,243,1.0,1.0,0.784,False,False
EG,KABO,2021,244,244,1.0,1.0,1.1835,False,False
EG,KABO,2022,244,244,1.0,1.0,0.741,False,False
EG,KABO,2023,242,242,1.0,1.0,1.9184999999999999,False,False
EG,KABO,2024,242,242,1.0,1.0,2.71,False,False
EG,KABO,2025,241,243,0.9917695473251029,1.0,5.33,False,False
EG,KABO,2026,152,152,1.0,0.993421052631579,6.24,False,True
EG,LCSW,2011,205,207,0.9903381642512077,0.9853658536585366,8.467,False,True
EG,LCSW,2012,241,245,0.9836734693877551,0.975103734439834,5.374,False,False
EG,LCSW,2013,217,243,0.8930041152263375,0.7972350230414746,6.964,False,False
EG,LCSW,2014,212,244,0.8688524590163934,0.8726415094339622,8.64,False,False
EG,LCSW,2015,148,244,0.6065573770491803,0.7094594594594594,5.1795,False,False
EG,LCSW,2016,204,245,0.8326530612244898,0.8284313725490197,2.8594999999999997,False,False
EG,LCSW,2017,218,244,0.8934426229508197,0.8073394495412844,3.8575,False,False
EG,LCSW,2018,163,243,0.6707818930041153,0.6748466257668712,5.098,False,False
EG,LCSW,2019,211,243,0.8683127572016461,0.7440758293838863,3.36,False,False
EG,LCSW,2020,236,243,0.9711934156378601,0.9491525423728814,2.597,False,False
EG,LCSW,2021,244,244,1.0,1.0,4.181,False,False
EG,LCSW,2022,244,244,1.0,1.0,4.0705,False,False
EG,LCSW,2023,242,242,1.0,1.0,7.171,False,False
EG,LCSW,2024,242,242,1.0,1.0,23.725,False,False
EG,LCSW,2025,242,243,0.9958847736625515,1.0,26.0,False,False
EG,LCSW,2026,152,152,1.0,0.9868421052631579,26.8,False,True
EG,OCDI,2011,207,207,1.0,0.9951690821256038,7.49,False,True
EG,OCDI,2012,245,245,1.0,1.0,5.66,False,False
EG,OCDI,2013,243,243,1.0,1.0,7.03,False,False
EG,OCDI,2014,244,244,1.0,0.9959016393442623,11.620000000000001,False,False
EG,OCDI,2015,244,244,1.0,1.0,10.754999999999999,False,False
EG,OCDI,2016,245,245,1.0,1.0,11.86,False,False
EG,OCDI,2017,244,244,1.0,1.0,14.215,False,False
EG,OCDI,2018,242,243,0.9958847736625515,1.0,21.67,False,False
EG,OCDI,2019,242,243,0.9958847736625515,1.0,15.32,False,False
EG,OCDI,2020,243,243,1.0,1.0,12.18,False,False
EG,OCDI,2021,244,244,1.0,1.0,16.835,False,False
EG,OCDI,2022,244,244,1.0,1.0,12.3,False,False
EG,OCDI,2023,242,242,1.0,1.0,18.42,False,False
EG,OCDI,2024,242,242,1.0,1.0,47.045,False,False
EG,OCDI,2025,242,243,0.9958847736625515,0.9958677685950413,58.225,False,False
EG,OCDI,2026,133,152,0.875,0.9924812030075187,20.45,False,True
EG,OIH,2012,229,245,0.9346938775510204,0.9956331877729258,0.088,False,True
EG,OIH,2013,243,243,1.0,1.0,0.163,False,False
EG,OIH,2014,244,244,1.0,1.0,0.403,False,False
EG,OIH,2015,244,244,1.0,1.0,0.278,False,False
EG,OIH,2016,244,245,0.9959183673469387,1.0,0.192,False,False
EG,OIH,2017,244,244,1.0,1.0,0.234,False,False
EG,OIH,2018,243,243,1.0,1.0,0.218,False,False
EG,OIH,2019,243,243,1.0,1.0,0.19,False,False
EG,OIH,2020,243,243,1.0,1.0,0.162,False,False
EG,OIH,2021,240,244,0.9836065573770492,1.0,0.243,False,False
EG,OIH,2022,244,244,1.0,1.0,0.206,False,False
EG,OIH,2023,242,242,1.0,1.0,0.2395,False,False
EG,OIH,2024,242,242,1.0,1.0,0.418,False,False
EG,OIH,2025,242,243,0.9958847736625515,1.0,1.03,False,False
EG,OIH,2026,152,152,1.0,0.993421052631579,1.41,False,True
EG,ORAS,2015,197,244,0.8073770491803278,1.0,100.01,False,True
EG,ORAS,2016,245,245,1.0,1.0,58.34,False,False
EG,ORAS,2017,244,244,1.0,1.0,115.28999999999999,False,False
EG,ORAS,2018,238,243,0.9794238683127572,0.9537815126050421,145.98000000000002,False,False
EG,ORAS,2019,240,243,0.9876543209876543,0.9791666666666666,101.4,False,False
EG,ORAS,2020,243,243,1.0,0.9958847736625515,71.22,False,False
EG,ORAS,2021,244,244,1.0,0.9795081967213115,76.305,False,False
EG,ORAS,2022,244,244,1.0,1.0,68.745,False,False
EG,ORAS,2023,242,242,1.0,1.0,117.975,False,False
EG,ORAS,2024,242,242,1.0,1.0,266.875,False,False
EG,ORAS,2025,242,243,0.9958847736625515,1.0,359.995,False,False
EG,ORAS,2026,152,152,1.0,0.993421052631579,600.525,False,True
EG,ORHD,2015,204,244,0.8360655737704918,0.7156862745098039,2.2,False,True
EG,ORHD,2016,235,245,0.9591836734693877,0.9404255319148936,1.05,False,False
EG,ORHD,2017,244,244,1.0,1.0,2.26,False,False
EG,ORHD,2018,243,243,1.0,1.0,6.18,False,False
EG,ORHD,2019,243,243,1.0,1.0,6.85,False,False
EG,ORHD,2020,243,243,1.0,1.0,4.09,False,False
EG,ORHD,2021,244,244,1.0,0.9959016393442623,5.405,False,False
EG,ORHD,2022,244,244,1.0,1.0,5.005,False,False
EG,ORHD,2023,242,242,1.0,1.0,10.19,False,False
EG,ORHD,2024,242,242,1.0,1.0,13.015,False,False
EG,ORHD,2025,242,243,0.9958847736625515,1.0,22.79,False,False
EG,ORHD,2026,133,152,0.875,0.9924812030075187,27.97,False,True
EG,ORWE,2011,200,207,0.966183574879227,0.82,4.09,False,True
EG,ORWE,2012,241,245,0.9836734693877551,0.9377593360995851,2.95,False,False
EG,ORWE,2013,240,243,0.9876543209876543,0.875,3.02,False,False
EG,ORWE,2014,241,244,0.9877049180327869,0.9543568464730291,6.31,False,False
EG,ORWE,2015,244,244,1.0,0.9754098360655737,7.015,False,False
EG,ORWE,2016,245,245,1.0,1.0,4.75,False,False
EG,ORWE,2017,244,244,1.0,1.0,12.135000000000002,False,False
EG,ORWE,2018,243,243,1.0,1.0,8.17,False,False
EG,ORWE,2019,243,243,1.0,1.0,7.05,False,False
EG,ORWE,2020,243,243,1.0,1.0,5.89,False,False
EG,ORWE,2021,244,244,1.0,1.0,8.1,False,False
EG,ORWE,2022,244,244,1.0,1.0,7.529999999999999,False,False
EG,ORWE,2023,242,242,1.0,1.0,15.36,False,False
EG,ORWE,2024,242,242,1.0,1.0,23.57,False,False
EG,ORWE,2025,242,243,0.9958847736625515,1.0,23.105,False,False
EG,ORWE,2026,152,152,1.0,0.993421052631579,22.9,False,True
EG,PHAR,2011,185,207,0.893719806763285,0.8054054054054054,22.21,False,True
EG,PHAR,2012,191,245,0.7795918367346939,0.6020942408376964,20.92,False,False
EG,PHAR,2013,176,243,0.7242798353909465,0.5738636363636364,25.96,False,False
EG,PHAR,2014,193,244,0.7909836065573771,0.6839378238341969,32.0,False,False
EG,PHAR,2015,166,244,0.680327868852459,0.536144578313253,49.65,False,False
EG,PHAR,2016,176,245,0.7183673469387755,0.6306818181818182,43.07,False,False
EG,PHAR,2017,191,244,0.7827868852459017,0.6178010471204188,68.92,False,False
EG,PHAR,2018,162,243,0.6666666666666666,0.6728395061728395,81.84,False,False
EG,PHAR,2019,195,243,0.8024691358024691,0.7384615384615385,57.48,False,False
EG,PHAR,2020,238,243,0.9794238683127572,0.9621848739495799,37.745000000000005,False,False
EG,PHAR,2021,244,244,1.0,0.9918032786885246,32.72,False,False
EG,PHAR,2022,244,244,1.0,1.0,24.585,False,False
EG,PHAR,2023,242,242,1.0,1.0,29.14,False,False
EG,PHAR,2024,242,242,1.0,1.0,43.0,False,False
EG,PHAR,2025,242,243,0.9958847736625515,1.0,51.394999999999996,False,False
EG,PHAR,2026,141,152,0.9276315789473685,0.9929078014184397,84.61,False,True
EG,PHDC,2011,206,207,0.9951690821256038,0.9805825242718447,1.416,False,True
EG,PHDC,2012,245,245,1.0,1.0,1.491,False,False
EG,PHDC,2013,243,243,1.0,1.0,1.785,False,False
EG,PHDC,2014,244,244,1.0,1.0,3.285,False,False
EG,PHDC,2015,244,244,1.0,1.0,2.433,False,False
EG,PHDC,2016,245,245,1.0,1.0,2.411,False,False
EG,PHDC,2017,244,244,1.0,1.0,3.123,False,False
EG,PHDC,2018,243,243,1.0,1.0,3.825,False,False
EG,PHDC,2019,243,243,1.0,1.0,2.33,False,False
EG,PHDC,2020,243,243,1.0,1.0,1.366,False,False
EG,PHDC,2021,244,244,1.0,1.0,1.757,False,False
EG,PHDC,2022,244,244,1.0,1.0,1.474,False,False
EG,PHDC,2023,242,242,1.0,1.0,2.05,False,False
EG,PHDC,2024,242,242,1.0,1.0,4.505000000000001,False,False
EG,PHDC,2025,242,243,0.9958847736625515,1.0,7.654999999999999,False,False
EG,PHDC,2026,152,152,1.0,0.993421052631579,11.18,False,True
EG,PRDC,2021,58,244,0.23770491803278687,1.0,2.5949999999999998,False,True
EG,PRDC,2022,244,244,1.0,1.0,1.82,False,False
EG,PRDC,2023,242,242,1.0,1.0,2.075,False,False
EG,PRDC,2024,242,242,1.0,1.0,3.105,False,False
EG,PRDC,2025,242,243,0.9958847736625515,1.0,3.33,False,False
EG,PRDC,2026,152,152,1.0,0.993421052631579,5.085,False,True
EG,RAYA,2011,207,207,1.0,0.2463768115942029,0.07,False,True
EG,RAYA,2012,245,245,1.0,0.39591836734693875,0.08,False,False
EG,RAYA,2013,243,243,1.0,0.3004115226337449,0.09,False,False
EG,RAYA,2014,243,244,0.9959016393442623,0.48148148148148145,0.14,False,False
EG,RAYA,2015,243,244,0.9959016393442623,0.3004115226337449,0.1,False,False
EG,RAYA,2016,243,245,0.9918367346938776,0.2839506172839506,0.1,False,False
EG,RAYA,2017,242,244,0.9918032786885246,0.7933884297520661,0.27,False,False
EG,RAYA,2018,242,243,0.9958847736625515,0.7066115702479339,0.29,False,False
EG,RAYA,2019,207,243,0.8518518518518519,0.45410628019323673,0.25,False,False
EG,RAYA,2020,220,243,0.9053497942386831,0.6090909090909091,0.26,False,False
EG,RAYA,2021,244,244,1.0,0.9713114754098361,1.3450000000000002,False,False
EG,RAYA,2022,244,244,1.0,1.0,1.2,False,False
EG,RAYA,2023,242,242,1.0,1.0,1.22,False,False
EG,RAYA,2024,242,242,1.0,1.0,2.3,False,False
EG,RAYA,2025,242,243,0.9958847736625515,1.0,2.85,False,False
EG,RAYA,2026,152,152,1.0,0.993421052631579,6.324999999999999,False,True
EG,RMDA,2019,25,243,0.102880658436214,0.6,1.66,False,True
EG,RMDA,2020,242,243,0.9958847736625515,0.9504132231404959,1.53,False,False
EG,RMDA,2021,244,244,1.0,1.0,1.09,False,False
EG,RMDA,2022,244,244,1.0,1.0,1.2,False,False
EG,RMDA,2023,242,242,1.0,1.0,1.15,False,False
EG,RMDA,2024,242,242,1.0,1.0,1.9249999999999998,False,False
EG,RMDA,2025,242,243,0.9958847736625515,1.0,3.24,False,False
EG,RMDA,2026,152,152,1.0,0.993421052631579,4.625,False,True
EG,SCEM,2011,207,207,1.0,0.9951690821256038,35.51,False,True
EG,SCEM,2012,245,245,1.0,1.0,20.59,False,False
EG,SCEM,2013,243,243,1.0,0.9958847736625515,15.54,False,False
EG,SCEM,2014,242,244,0.9918032786885246,0.9669421487603306,26.619999999999997,False,False
EG,SCEM,2015,216,244,0.8852459016393442,0.8287037037037037,23.345,False,False
EG,SCEM,2016,221,245,0.9020408163265307,0.8371040723981901,18.41,False,False
EG,SCEM,2017,243,244,0.9959016393442623,0.9794238683127572,15.66,False,False
EG,SCEM,2018,231,243,0.9506172839506173,0.9393939393939394,11.27,False,False
EG,SCEM,2019,222,243,0.9135802469135802,0.7792792792792793,7.45,False,False
EG,SCEM,2020,223,243,0.9176954732510288,0.8654708520179372,4.61,False,False
EG,SCEM,2021,239,244,0.9795081967213115,0.9707112970711297,5.97,False,False
EG,SCEM,2022,227,244,0.930327868852459,0.9295154185022027,6.4,False,False
EG,SCEM,2023,242,242,1.0,1.0,5.79,False,False
EG,SCEM,2024,242,242,1.0,1.0,12.495000000000001,False,False
EG,SCEM,2025,242,243,0.9958847736625515,1.0,42.565,False,False
EG,SCEM,2026,141,152,0.9276315789473685,0.9929078014184397,62.15,False,True
EG,SWDY,2011,207,207,1.0,0.9951690821256038,2.61,False,True
EG,SWDY,2012,241,245,0.9836734693877551,0.9543568464730291,2.32,False,False
EG,SWDY,2013,238,243,0.9794238683127572,0.9495798319327731,2.2,False,False
EG,SWDY,2014,239,244,0.9795081967213115,0.9079497907949791,3.5,False,False
EG,SWDY,2015,240,244,0.9836065573770492,0.9583333333333334,4.63,False,False
EG,SWDY,2016,244,245,0.9959183673469387,0.9508196721311475,4.48,False,False
EG,SWDY,2017,244,244,1.0,1.0,8.835,False,False
EG,SWDY,2018,243,243,1.0,1.0,17.77,False,False
EG,SWDY,2019,243,243,1.0,1.0,14.0,False,False
