origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,crps_n,crps_b_n
2021-07-26,2634,62,65,2021-10-26,26.32,23.68,-0.41548677858043725,0.0,0.002487582713292021,0.14400573379871956,1.6608706040080232,1.644496090133322,1.3686597873256652,1.350861116433114,12.4477629639523,9.015639031738388,0.209,False,True,True,0.47293932233861324,0.3425394768897564,0.0036975522283939632,-0.7512609137204054,0.06310298647446896,0.0624808544883481
2021-10-26,2699,63,66,2022-01-26,23.68,21.49,-1.386105643922467,0.0,0.002487582713292021,0.1377800144935211,1.371188421399246,1.3642991116811094,1.1144722361199495,1.1115557715142241,10.748068022139332,7.277507670980658,0.2222,False,True,True,0.4538880076916948,0.307327182051548,0.001644614537157807,-0.7223883844152024,0.057904916444224915,0.05761398275680361
2022-01-26,2765,62,63,2022-04-26,21.49,22.46,-1.311011876463721,0.0,0.002487582713292021,0.1379534563214338,0.782822027833719,0.6191722787126404,0.46407878881744224,0.4594915734313716,9.752903995264045,6.324353970686214,0.6263,True,True,True,0.453834527466917,0.29429287904542645,0.0019470647913037986,0.30199066448553574,0.036427269792169335,0.02881211161994604
2022-04-26,2828,62,56,2022-07-26,22.46,20.55,-0.6895370073119249,0.0,0.0031056299996392884,0.146430583919244,1.2401544322875562,1.2006974027365116,0.9894742570021133,0.9867728066706984,10.945140620314934,7.031354065256508,0.25165,True,True,True,0.48731703563289996,0.31306117832842867,0.0030698358862077946,-0.6281518239278473,0.05521613678929457,0.05345936788675475
2022-07-26,2884,62,65,2022-10-26,20.55,18.23,-0.707695098231036,0.0,0.0055626522337049395,0.16323793091074684,1.4773905100807745,1.483032496607604,1.1992793761841423,1.2043042784656723,10.951838620979487,8.107560044696111,0.20825,False,True,True,0.5329361859357414,0.3945284693282779,0.003822810334223048,-0.767928163423714,0.07189248224237345,0.07216703146509022
2022-10-26,2949,63,65,2023-01-26,18.23,18.23,-1.28794447655388,0.0,0.009203493280679077,0.1529598490711832,0.630102925511961,0.5485505461826601,0.09657303329479383,0.08226210221875974,9.21333753737918,7.647502474865719,0.47055,True,True,True,0.5053942697410412,0.4195009585773845,0.010594957026307528,-0.060169340755534026,0.03456406612791887,0.030090540108758095
2023-01-26,3014,62,58,2023-04-26,18.23,19.73,-0.8481592224277535,0.0,0.012197541042358002,0.1389535871062795,0.8209174756502595,0.7952770485633611,0.6245913081928887,0.6137438819474266,8.406495215710232,7.675356347562067,0.6935,True,True,True,0.4611352285085152,0.42102887260351435,0.013758496084159244,0.48126998154027556,0.04503112866978933,0.043624632395137745
2023-04-26,3072,61,60,2023-07-26,19.73,25.94,-1.4051638828773503,0.0,0.013385191732007454,0.13927207697779534,4.327519107687064,4.387236005523118,2.992183589484428,2.9681564472110598,25.84027202890219,34.4439398650309,0.96845,False,False,False,0.4641619516126524,0.42462767125799056,0.011436027421750872,1.8687210873092728,0.21933700495119432,0.2223637103660982
2023-07-26,3132,62,65,2023-10-26,25.94,21.61,1.0475751805608873,0.0,0.013976907984573995,0.15892189500194945,3.0470616229186516,3.093603731199268,2.3431013641120444,2.321267751165987,13.554063771308115,11.34640056635422,0.09605,False,False,True,0.522515951091292,0.43740942815552114,0.013731793686356575,-1.2371291970289275,0.11746575261829804,0.1192599742173966
2023-10-26,3197,62,66,2024-01-28,21.61,29.49,0.6896560150337637,0.0,0.014567227030993944,0.17407256507028962,5.252251621937826,5.428094608140201,3.77309014094258,3.7616416438272235,17.698635180747928,34.97922906001823,0.9543,False,False,False,0.5876800618607534,0.5181410575839739,0.015447464975235414,1.7023235405173736,0.2430472754251655,0.25118438723462294
