Date,Close
2013-07-24,3866.79
2013-07-25,3908.37
2013-07-28,3885.08
2013-07-29,3867.59
2013-07-30,3882.4
2013-07-31,3847.43
2013-08-01,3922.51
2013-08-04,3930.85
2013-08-05,3929.42
2013-08-06,3929.41
2013-08-11,3899.34
2013-08-12,3877.16
2013-08-13,3877.82
2013-08-14,3878.92
2013-08-15,3882.18
2013-08-18,3874.06
2013-08-19,3898.52
2013-08-20,3900.85
2013-08-21,3921.0
2013-08-22,3949.26
2013-08-25,3959.31
2013-08-26,3933.2
2013-08-27,3822.04
2013-08-28,3737.24
2013-08-29,3734.55
2013-09-01,3802.22
2013-09-02,3803.64
2013-09-03,3733.96
2013-09-04,3648.32
2013-09-05,3537.61
2013-09-08,3528.35
2013-09-09,3479.13
2013-09-10,3671.59
2013-09-11,3680.8
2013-09-12,3719.83
2013-09-15,3787.3
2013-09-16,3783.87
2013-09-17,3778.6
2013-09-18,3768.39
2013-09-19,3812.09
2013-09-22,3809.03
2013-09-23,3816.4
2013-09-24,3828.43
2013-09-25,3836.42
2013-09-26,3838.81
2013-09-29,3837.43
2013-09-30,3842.98
2013-10-01,3837.37
2013-10-02,3861.79
2013-10-03,3857.83
2013-10-06,3867.99
2013-10-07,3850.47
2013-10-08,3846.12
2013-10-09,3850.92
2013-10-10,3842.35
2013-10-20,3830.47
2013-10-21,3872.58
2013-10-22,3861.1
2013-10-23,3873.32
2013-10-24,3882.45
2013-10-27,3891.14
2013-10-28,3884.94
2013-10-29,3856.69
2013-10-30,3841.86
2013-10-31,3845.72
2013-11-04,3845.26
2013-11-05,3853.49
2013-11-06,3845.36
2013-11-07,3851.81
2013-11-10,3846.47
2013-11-11,3811.6
2013-11-12,3781.94
2013-11-13,3785.14
2013-11-14,3794.61
2013-11-17,3789.39
2013-11-18,3831.29
2013-11-19,3823.9
2013-11-20,3839.45
2013-11-21,3831.78
2013-11-24,3820.89
2013-11-25,3815.16
2013-11-26,3816.91
2013-11-27,3837.04
2013-11-28,3849.84
2013-12-02,3896.15
2013-12-03,3919.75
2013-12-04,3930.43
2013-12-05,3939.64
2013-12-08,3989.62
2013-12-09,4001.47
2013-12-10,4019.41
2013-12-11,3986.11
2013-12-12,4000.94
2013-12-15,4050.59
2013-12-16,4051.86
2013-12-17,4103.59
2013-12-18,4094.58
2013-12-19,4139.22
2013-12-22,4145.98
2013-12-23,4149.59
2013-12-24,4160.85
2013-12-25,4185.7
2013-12-26,4185.65
2013-12-29,4209.48
2013-12-30,4277.62
2013-12-31,4290.3
2014-01-02,4359.2
2014-01-05,4383.68
2014-01-06,4456.0
2014-01-07,4394.57
2014-01-08,4395.78
2014-01-09,4417.79
2014-01-13,4457.51
2014-01-14,4442.19
2014-01-15,4464.6
2014-01-16,4521.47
2014-01-19,4561.96
2014-01-20,4569.98
2014-01-21,4580.97
2014-01-22,4578.19
2014-01-23,4655.32
2014-01-26,4569.93
2014-01-27,4527.8
2014-01-28,4585.81
2014-01-29,4660.74
2014-01-30,4673.07
2014-02-02,4692.88
2014-02-03,4678.38
2014-02-04,4661.65
2014-02-05,4688.23
2014-02-06,4721.72
2014-02-09,4826.39
2014-02-10,4896.15
2014-02-11,4871.55
2014-02-12,4868.42
2014-02-13,4892.41
2014-02-16,4891.74
2014-02-17,4880.0
2014-02-18,4870.36
2014-02-19,4883.18
2014-02-20,4914.69
2014-02-23,4871.57
2014-02-24,4883.05
2014-02-25,4958.74
2014-02-26,4985.49
2014-02-27,4958.66
2014-03-02,4944.16
2014-03-03,4857.79
2014-03-04,4920.42
2014-03-05,4938.07
2014-03-06,4896.87
2014-03-09,4878.23
2014-03-10,4828.75
2014-03-11,4782.6
2014-03-12,4650.17
2014-03-13,4753.79
2014-03-16,4732.07
2014-03-17,4822.72
2014-03-18,4848.29
2014-03-19,4836.43
2014-03-20,4784.85
2014-03-23,4795.37
2014-03-24,4802.84
2014-03-25,4812.05
2014-03-26,4852.68
2014-03-27,4855.1
2014-03-30,4900.86
2014-03-31,4894.42
2014-04-01,4954.22
2014-04-02,4955.12
2014-04-03,4923.47
2014-04-06,4966.36
2014-04-07,5012.25
2014-04-08,5006.86
2014-04-09,5068.28
2014-04-10,5171.9
2014-04-13,5162.92
2014-04-14,5134.22
2014-04-15,5085.63
2014-04-16,5131.62
2014-04-17,5156.65
2014-04-20,5139.75
2014-04-21,5191.82
2014-04-22,5189.77
2014-04-23,5211.89
2014-04-24,5171.2
2014-04-27,5153.15
2014-04-28,5090.41
2014-04-29,5071.61
2014-04-30,5044.62
2014-05-01,5058.44
2014-05-04,5060.27
2014-05-05,5091.23
2014-05-06,5052.53
2014-05-07,5027.03
2014-05-08,5047.39
2014-05-11,4988.08
2014-05-12,5007.14
2014-05-13,5035.19
2014-05-14,5015.81
2014-05-15,5021.47
2014-05-18,4986.09
2014-05-19,4869.57
2014-05-20,4749.87
2014-05-21,4831.48
2014-05-22,4925.71
2014-05-26,5048.58
2014-05-27,5098.58
2014-05-28,4977.67
2014-05-29,5253.41
2014-06-01,5157.66
2014-06-02,5133.54
2014-06-03,5063.96
2014-06-04,5018.96
2014-06-05,5055.42
2014-06-08,4997.86
2014-06-09,4948.1
2014-06-10,4869.67
2014-06-11,4876.49
2014-06-12,4931.78
2014-06-15,4831.57
2014-06-16,4783.38
2014-06-17,4749.04
2014-06-18,4781.28
2014-06-19,4803.79
2014-06-22,4803.8
2014-06-23,4709.63
2014-06-24,4553.31
2014-06-25,4639.41
2014-06-26,4664.77
2014-06-29,4647.57
2014-06-30,4551.02
2014-07-01,4579.4
2014-07-02,4806.75
2014-07-03,4770.74
2014-07-06,4849.47
2014-07-07,4862.34
2014-07-08,4829.15
2014-07-09,4817.45
2014-07-10,4847.14
2014-07-13,4841.07
2014-07-14,4914.23
2014-07-15,4927.62
2014-07-16,4985.5
2014-07-17,5033.18
2014-07-20,4914.95
2014-07-21,4987.83
2014-07-22,4977.22
2014-07-23,4964.15
2014-07-24,4952.96
2014-07-27,5005.21
2014-07-31,4976.16
2014-08-03,4992.52
2014-08-04,4984.27
2014-08-05,4962.72
2014-08-06,4916.23
2014-08-07,4925.14
2014-08-10,4943.2
2014-08-11,4997.59
2014-08-12,4987.37
2014-08-13,5003.03
2014-08-14,5052.94
2014-08-17,5016.54
2014-08-18,5051.53
2014-08-19,5053.4
2014-08-20,5055.06
2014-08-21,5051.27
2014-08-24,5081.73
2014-08-25,5079.12
2014-08-26,5115.5
2014-08-27,5128.82
2014-08-28,5070.97
2014-08-31,5082.72
2014-09-01,5128.57
2014-09-02,5129.07
2014-09-03,5180.71
2014-09-04,5141.18
2014-09-07,5160.92
2014-09-08,5186.38
2014-09-09,5168.05
2014-09-10,5115.99
2014-09-11,5180.23
2014-09-14,5159.67
2014-09-15,5156.99
2014-09-16,5149.58
2014-09-17,5171.73
2014-09-18,5233.18
2014-09-21,5174.33
2014-09-22,5149.8
2014-09-23,5119.07
2014-09-24,5112.07
2014-09-25,5127.6
2014-09-28,5074.77
2014-09-29,5102.32
2014-09-30,5106.29
2014-10-01,5130.23
2014-10-02,5111.25
2014-10-07,5116.79
2014-10-08,5083.61
2014-10-09,5077.43
2014-10-12,4899.67
2014-10-13,4946.79
2014-10-14,4891.58
2014-10-15,4879.92
2014-10-16,4768.15
2014-10-19,4793.55
2014-10-20,4719.58
2014-10-21,4771.29
2014-10-22,4800.06
2014-10-23,4829.83
2014-10-26,4870.06
2014-10-27,4893.93
2014-10-28,4898.34
2014-10-29,4950.35
2014-10-30,4861.45
2014-11-02,4927.43
2014-11-03,4950.26
2014-11-04,4949.83
2014-11-05,4830.74
2014-11-06,4790.28
2014-11-09,4867.15
2014-11-10,4919.21
2014-11-11,4944.28
2014-11-12,4939.26
2014-11-13,4953.36
2014-11-16,4963.21
2014-11-17,4908.97
2014-11-18,4941.48
2014-11-19,4936.18
2014-11-20,4957.79
2014-11-23,4963.93
2014-11-24,4965.07
2014-11-25,4861.74
2014-11-26,4820.26
2014-11-27,4797.9
2014-11-30,4671.29
2014-12-01,4666.01
2014-12-04,4702.14
2014-12-07,4717.07
2014-12-08,4676.34
2014-12-09,4566.31
2014-12-10,4582.91
2014-12-11,4368.31
2014-12-14,4209.75
2014-12-15,4180.76
2014-12-16,3892.08
2014-12-17,4090.99
2014-12-18,4365.19
2014-12-21,4516.65
2014-12-22,4478.48
2014-12-23,4470.15
2014-12-24,4533.72
2014-12-25,4536.55
2014-12-28,4595.95
2014-12-29,4543.14
2014-12-30,4444.03
2014-12-31,4528.93
2015-01-04,4450.57
2015-01-05,4429.79
2015-01-06,4311.89
2015-01-07,4424.64
2015-01-08,4478.76
2015-01-11,4480.06
2015-01-12,4449.43
2015-01-13,4510.06
2015-01-14,4506.32
2015-01-15,4481.36
2015-01-18,4555.27
2015-01-19,4567.25
2015-01-20,4525.78
2015-01-21,4543.48
2015-01-22,4526.92
2015-01-25,4570.22
2015-01-26,4534.51
2015-01-27,4530.2
2015-01-28,4516.12
2015-01-29,4456.82
2015-02-01,4552.61
2015-02-02,4526.46
2015-02-03,4591.73
2015-02-04,4648.95
2015-02-05,4608.56
2015-02-08,4621.55
2015-02-09,4647.04
2015-02-10,4627.91
2015-02-11,4625.32
2015-02-12,4626.92
2015-02-15,4695.34
2015-02-16,4647.21
2015-02-17,4661.0
2015-02-18,4674.51
2015-02-19,4668.98
2015-02-22,4647.25
2015-02-23,4630.36
2015-02-24,4621.03
2015-02-25,4631.19
2015-02-26,4686.19
2015-03-01,4689.2
2015-03-02,4668.72
2015-03-03,4678.91
2015-03-04,4672.6
2015-03-05,4587.18
2015-03-08,4593.71
2015-03-09,4578.2
2015-03-10,4512.79
2015-03-11,4499.95
2015-03-12,4483.54
2015-03-15,4424.75
2015-03-16,4365.22
2015-03-17,4330.63
2015-03-18,4280.07
2015-03-19,4337.63
2015-03-22,4323.21
2015-03-23,4381.17
2015-03-24,4390.67
2015-03-25,4371.68
2015-03-26,4373.13
2015-03-29,4370.3
2015-03-30,4431.35
2015-03-31,4467.93
2015-04-01,4495.51
2015-04-02,4538.72
2015-04-05,4542.16
2015-04-06,4553.72
2015-04-07,4559.71
2015-04-08,4572.56
2015-04-09,4562.86
2015-04-12,4560.44
2015-04-13,4589.29
2015-04-14,4596.42
2015-04-15,4622.3
2015-04-16,4655.8
2015-04-19,4623.2
2015-04-20,4657.24
2015-04-21,4679.13
2015-04-22,4705.9
2015-04-23,4631.75
2015-04-26,4666.39
2015-04-27,4674.16
2015-04-28,4673.18
2015-04-29,4678.65
2015-04-30,4647.12
2015-05-03,4618.87
2015-05-04,4553.61
2015-05-05,4589.19
2015-05-06,4566.0
2015-05-07,4554.88
2015-05-10,4575.78
2015-05-11,4587.62
2015-05-12,4594.19
2015-05-13,4614.36
2015-05-14,4629.99
2015-05-17,4584.48
2015-05-18,4614.22
2015-05-19,4636.8
2015-05-20,4630.99
2015-05-21,4650.66
2015-05-24,4616.51
2015-05-25,4625.94
2015-05-26,4615.09
2015-05-27,4575.32
2015-05-28,4516.56
2015-05-31,4527.63
2015-06-01,4561.36
2015-06-02,4589.78
2015-06-03,4589.24
2015-06-04,4587.23
2015-06-07,4553.97
2015-06-08,4563.9
2015-06-09,4583.7
2015-06-10,4590.47
2015-06-11,4555.29
2015-06-14,4542.33
2015-06-15,4549.03
2015-06-16,4545.11
2015-06-17,4580.12
2015-06-18,4572.02
2015-06-21,4590.12
2015-06-22,4620.71
2015-06-23,4755.6
2015-06-24,4821.52
2015-06-25,4760.76
2015-06-28,4719.25
2015-06-29,4679.96
2015-06-30,4723.23
2015-07-01,4697.11
2015-07-02,4726.72
2015-07-05,4737.58
2015-07-06,4751.72
2015-07-07,4724.54
2015-07-08,4692.29
2015-07-09,4707.94
2015-07-12,4730.54
2015-07-13,4757.74
2015-07-14,4776.89
2015-07-15,4809.85
2015-07-20,4824.03
2015-07-21,4851.69
2015-07-22,4902.09
2015-07-23,4899.79
2015-07-26,4881.49
2015-07-27,4872.78
2015-07-28,4854.63
2015-07-29,4821.99
2015-07-30,4834.22
2015-08-02,4790.94
2015-08-03,4821.27
2015-08-04,4811.71
2015-08-05,4842.69
2015-08-06,4835.47
2015-08-09,4808.95
2015-08-10,4822.77
2015-08-11,4815.53
2015-08-12,4765.76
2015-08-13,4730.27
2015-08-16,4670.89
2015-08-17,4631.31
2015-08-18,4539.85
2015-08-19,4574.98
